Unkown,DATABASE_NAME,USER_NAME,SESSION_ID,PLAN_ID,TOTAL_SECONDS,SNIPPETS,THROUGH_PUT_ROWS,THROUGH_PUT_SIZE,SQL_TEXT_TYPE,SQL_TEXT_HASH,newline,Clusters
784,CIW_STAGE,CIW_ETLUSER,8455623,10489741,0,1,0,0,External,445844356,NA,4
785,CIW,CIW_ETLUSER,8465469,10500007,0,1,0,0,External,1953664530,NA,4
786,CIW_STAGE,CIW_ETLUSER,8462182,10496773,1,1,948,18960,External,1594037545,NA,4
788,CIW,CIW_ETLUSER,8460965,10495683,0,1,0,0,External,1830938492,NA,4
789,CIW_STAGE,CIW_ETLUSER,8460102,10494602,0,1,0,0,External,37562516,NA,4
792,CIW_STAGE,CIW_ETLUSER,8456028,10490163,0,1,0,0,External,300539526,NA,4
793,CIW_STAGE,CIW_ETLUSER,8458228,10492572,0,1,0,0,External,1594037545,NA,4
794,CIW_STAGE,CIW_ETLUSER,8456076,10490220,5,2,0,2,External,85030426,NA,4
796,CIW_STAGE,CIW_ETLUSER,8463275,10497810,0,2,0,0,External,670401081,NA,4
798,CIW_STAGE,CIW_ETLUSER,8457949,10492191,0,2,0,0,External,670401081,NA,4
801,CIW_STAGE,CIW_ETLUSER,8467405,10502612,6,9,18746,1943237,External,1134497709,NA,4
804,CIW_STAGE,CIW_ETLUSER,8470756,10505875,0,1,0,0,External,845098298,NA,4
806,CIW_STAGE,CIW_ETLUSER,8475617,10511068,0,1,0,0,External,300539526,NA,4
807,CIW,CIW_ETLUSER,8470890,10506007,1,1,1,8,External,1830938492,NA,4
808,CIW_STAGE,CIW_ETLUSER,8470862,10505975,0,1,0,0,External,883804858,NA,4
810,CIW_STAGE,CIW_ETLUSER,8450701,10484629,0,1,0,0,External,300539526,NA,4
813,CIW_STAGE,CIW_ETLUSER,8450532,10484460,0,1,0,0,External,1953664530,NA,4
815,CIW_STAGE,CIW_ETLUSER,8453164,10487074,0,1,0,0,External,1811111342,NA,4
817,CIW_STAGE,CIW_ETLUSER,8465897,10500584,1,1,1,88,External,1580626441,NA,4
819,CIW_STAGE,CIW_ETLUSER,8450717,10484645,2,2,1,12,External,670401081,NA,4
824,CIW_STAGE,CIW_ETLUSER,8453487,10487374,0,1,0,0,External,1580626441,NA,4
825,CIW_STAGE,CIW_ETLUSER,8456950,10491100,0,1,0,0,External,1580626441,NA,4
826,CIW_STAGE,CIW_ETLUSER,8462150,10496745,0,1,0,0,External,883804858,NA,4
828,CIW_STAGE,CIW_ETLUSER,8450454,10484413,0,1,0,0,External,445844356,NA,4
830,CIW_STAGE,CIW_ETLUSER,8456172,10490331,0,1,0,0,External,445844356,NA,4
833,CIW_STAGE,CIW_ETLUSER,8435332,10464425,0,2,0,0,External,1279630550,NA,4
837,CIW_STAGE,CIW_ETLUSER,8440674,10472726,0,1,0,0,External,883804858,NA,4
839,CIW_STAGE,CIW_ETLUSER,8442590,10475143,1,1,1,12,External,883804858,NA,4
847,CIW_STAGE,CIW_ETLUSER,8612841,10635204,0,1,0,0,External,300539526,NA,4
848,CIW_STAGE,CIW_ETLUSER,8607507,10629024,0,1,0,0,External,445844356,NA,4
867,CIW_STAGE,CIW_ETLUSER,8612718,10635081,0,1,0,0,External,1594037545,NA,4
868,CIW_STAGE,CIW_ETLUSER,8614680,10637125,0,1,0,0,External,1580626441,NA,4
871,CIW_STAGE,CIW_ETLUSER,8603340,10624380,1,1,1,88,External,1580626441,NA,4
872,CIW_STAGE,CIW_ETLUSER,8606144,10627460,0,2,0,0,External,670401081,NA,4
873,CIW_STAGE,CIW_ETLUSER,8606257,10627660,0,1,0,0,External,589537479,NA,4
877,CIW_STAGE,CIW_ETLUSER,8606450,10627935,0,1,0,0,External,259061982,NA,4
878,CIW_STAGE,CIW_ETLUSER,8605255,10626605,1,2,1,24,External,670401081,NA,4
879,CIW_STAGE,CIW_ETLUSER,8604787,10626073,1,1,3809,76180,External,1594037545,NA,4
883,CIW_STAGE,CIW_ETLUSER,8607174,10628746,0,1,0,0,External,1811111342,NA,4
884,CIW_STAGE,CIW_ETLUSER,8606546,10628042,1,1,1,16,External,300539526,NA,4
895,CIW_STAGE,CIW_ETLUSER,8477928,10513933,0,1,0,0,External,845098298,NA,4
898,CIW_STAGE,CIW_ETLUSER,8487117,10527576,0,1,0,0,External,1580626441,NA,4
901,CIW_STAGE,CIW_ETLUSER,8460255,10494782,0,1,0,0,External,1580626441,NA,4
903,CIW_STAGE,CIW_ETLUSER,8462318,10496865,0,1,0,0,External,300539526,NA,4
904,CIW_STAGE,CIW_ETLUSER,8462169,10496769,1,1,1,8,External,766992162,NA,4
905,CIW_STAGE,CIW_ETLUSER,8455855,10489955,1,1,0,0,External,1811111342,NA,4
908,CIW_STAGE,CIW_ETLUSER,8450631,10484583,0,1,0,0,External,845098298,NA,4
909,CIW_STAGE,CIW_ETLUSER,8449901,10483771,0,2,0,0,External,670401081,NA,4
910,CIW,CIW_ETLUSER,8449703,10483539,0,1,0,0,External,1830938492,NA,4
913,DDRS,DDRS_ETLUSER,8497198,10542242,0,1,0,0,External,452618009,NA,4
914,DDRS,DDRS_ETLUSER,8491452,10534416,0,1,0,0,External,1280503477,NA,4
916,DDRS,DDRS_ETLUSER,8497459,10542694,0,1,0,0,External,517825435,NA,4
921,DDRS,DDRS_ETLUSER,8523722,10558082,2,1,4901,1793552,External,98434766,NA,4
922,DDRS,DDRS_ETLUSER,8522668,10557938,2,1,1,14,External,452618009,NA,4
924,DDRS,DDRS_ETLUSER,8471281,10506549,0,1,0,0,External,517825435,NA,4
930,DDRS,DDRS_ETLUSER,8593020,10611544,0,1,0,0,External,1820937308,NA,4
931,DDRS,DDRS_ETLUSER,8597031,10616576,0,1,0,0,External,1280503477,NA,4
932,DDRS,DDRS_ETLUSER,8587015,10603464,0,1,0,0,External,464843929,NA,4
938,DDRS,DDRS_ETLUSER,8565424,10575501,1,1,1,28,External,452618009,NA,4
940,DDRS,DDRS_ETLUSER,8569892,10581921,1,1,1,12,External,1489247168,NA,4
947,DDRS,DDRS_ETLUSER,8608610,10630234,1,1,1,20,External,517825435,NA,4
954,CIW_STAGE,CIW_ETLUSER,8606858,10628455,0,1,0,0,External,300539526,NA,4
955,CIW_STAGE,CIW_ETLUSER,8607180,10628751,0,1,0,0,External,1594037545,NA,4
956,CIW_STAGE,CIW_ETLUSER,8607262,10628842,0,1,0,0,External,1811111342,NA,4
957,CIW_STAGE,CIW_ETLUSER,8610744,10632844,0,1,0,0,External,1594037545,NA,4
958,CIW_STAGE,CIW_ETLUSER,8612153,10634471,0,1,0,0,External,1811111342,NA,4
963,CIW_STAGE,CIW_ETLUSER,8613462,10635946,1,5,0,0,External,912750339,NA,4
964,CIW_STAGE,CIW_ETLUSER,8612216,10634521,0,1,0,0,External,445844356,NA,4
966,CIW_STAGE,CIW_ETLUSER,8607911,10629435,0,1,0,0,External,2005760714,NA,4
967,CIW_STAGE,CIW_ETLUSER,8612230,10634515,0,1,0,0,External,883804858,NA,4
971,CIW_STAGE,CIW_ETLUSER,8602460,10623543,0,1,0,0,External,1953664530,NA,4
975,CIW_STAGE,CIW_ETLUSER,8604817,10626103,0,1,0,0,External,1953664530,NA,4
977,CIW_STAGE,CIW_ETLUSER,8604761,10626048,0,1,0,0,External,300539526,NA,4
978,CIW_STAGE,CIW_ETLUSER,8604130,10625329,0,1,0,0,External,589537479,NA,4
979,CIW_STAGE,CIW_ETLUSER,8604763,10626052,0,1,0,0,External,1594037545,NA,4
980,CIW_STAGE,CIW_ETLUSER,8604441,10625731,0,1,0,0,External,883804858,NA,4
981,CIW_STAGE,CIW_ETLUSER,8606160,10627488,0,1,0,0,External,1953664530,NA,4
982,CIW_STAGE,CIW_ETLUSER,8613505,10635967,0,1,0,0,External,445844356,NA,4
988,CIW_STAGE,CIW_ETLUSER,8608385,10630010,0,1,0,0,External,445844356,NA,4
990,CIW,CIW_ETLUSER,8613203,10635688,2,4,1,6,External,1636163801,NA,4
992,CIW_STAGE,CIW_ETLUSER,8612058,10634414,0,1,0,0,External,445844356,NA,4
993,CIW_STAGE,CIW_ETLUSER,8612050,10634403,0,1,0,0,External,1594037545,NA,4
1000,CIW_STAGE,CIW_ETLUSER,8615084,10637545,0,1,0,0,External,445844356,NA,4
1001,CIW_STAGE,CIW_ETLUSER,8603919,10624994,0,1,0,0,External,1594037545,NA,4
1002,CIW_STAGE,CIW_ETLUSER,8606746,10628261,0,1,0,0,External,883804858,NA,4
1003,CIW_STAGE,CIW_ETLUSER,8607360,10628912,0,1,0,0,External,1811111342,NA,4
1005,CIW_STAGE,CIW_ETLUSER,8613163,10635621,2,5,0,0,External,137100830,NA,4
1015,CIW_STAGE,CIW_ETLUSER,8465993,10500713,0,1,0,0,External,845098298,NA,4
1016,CIW_STAGE,CIW_ETLUSER,8451133,10485089,1,1,1,88,External,1580626441,NA,4
1020,CIW_STAGE,CIW_ETLUSER,8462335,10496883,1,1,3644,72880,External,1594037545,NA,4
1022,CIW_STAGE,CIW_ETLUSER,8463878,10498411,0,1,0,0,External,300539526,NA,4
1024,CIW_STAGE,CIW_ETLUSER,8472588,10507872,0,1,0,0,External,300539526,NA,4
1027,CIW_STAGE,CIW_ETLUSER,8464938,10499294,6,2,0,4,External,670401081,NA,4
1028,CIW_STAGE,CIW_ETLUSER,8460705,10495369,0,2,0,0,External,670401081,NA,4
1029,CIW_STAGE,CIW_ETLUSER,8456740,10490912,0,1,0,0,External,445844356,NA,4
1034,CIW_STAGE,CIW_ETLUSER,8442695,10475210,0,1,0,0,External,1594037545,NA,4
1038,CIW_STAGE,CIW_ETLUSER,8445439,10478379,0,1,0,0,External,259061982,NA,4
1044,CIW_STAGE,CIW_ETLUSER,8451598,10485448,0,2,0,0,External,670401081,NA,4
1048,CIW_STAGE,CIW_ETLUSER,8434286,10463576,0,3,0,0,External,1376467797,NA,4
1049,CIW_STAGE,CIW_ETLUSER,8434258,10463497,0,1,0,0,External,1827772911,NA,4
1052,CIW_STAGE,CIW_ETLUSER,8434995,10464091,0,1,0,0,External,1594037545,NA,4
1053,CIW_STAGE,CIW_ETLUSER,8424073,10451963,0,3,0,0,External,344520109,NA,4
1054,CIW_STAGE,CIW_ETLUSER,8421965,10449794,0,1,0,0,External,259061982,NA,4
1058,CIW_STAGE,CIW_ETLUSER,8434382,10463595,0,1,0,0,External,845098298,NA,4
1059,CIW_STAGE,CIW_ETLUSER,8435099,10464194,0,1,0,0,External,1953664530,NA,4
1065,CIW_STAGE,CIW_ETLUSER,8471430,10506655,3,1,843,16867,External,1594037545,NA,4
1066,CIW,CIW_ETLUSER,8465229,10499695,0,1,0,0,External,1830938492,NA,4
1069,CIW_STAGE,CIW_ETLUSER,8463811,10498347,0,1,0,0,External,1594037545,NA,4
1070,CIW_STAGE,CIW_ETLUSER,8460992,10495724,0,1,0,0,External,1706266073,NA,4
1073,CIW_STAGE,CIW_ETLUSER,8466257,10501133,1,1,1,20,External,37562516,NA,4
1077,CIW_STAGE,CIW_ETLUSER,8439316,10470102,0,1,0,0,External,300539526,NA,4
1078,CIW_STAGE,CIW_ETLUSER,8440073,10471943,0,2,0,0,External,670401081,NA,4
1079,CIW_STAGE,CIW_ETLUSER,8445089,10477908,0,1,0,0,External,1580626441,NA,4
1082,CIW_STAGE,CIW_ETLUSER,8449241,10482899,0,1,0,0,External,37562516,NA,4
1084,CIW_STAGE,CIW_ETLUSER,8449112,10482706,1,1,3487,97636,External,259061982,NA,4
1085,CIW_STAGE,CIW_ETLUSER,8449460,10483226,0,1,0,0,External,1580626441,NA,4
1092,CIW_STAGE,CIW_ETLUSER,8441577,10473954,0,1,0,0,External,300539526,NA,4
1093,CIW_STAGE,CIW_ETLUSER,8442614,10475163,1,1,1,8,External,1472272850,NA,4
1095,CIW_STAGE,CIW_ETLUSER,8459032,10493437,0,1,0,0,External,883804858,NA,4
1100,CIW_STAGE,CIW_ETLUSER,8463747,10498301,1,1,1,12,External,883804858,NA,4
1102,CIW_STAGE,CIW_ETLUSER,8472583,10507869,0,1,0,0,External,1811111342,NA,4
1104,CIW_STAGE,CIW_ETLUSER,8434845,10463979,1,2,1,24,External,670401081,NA,4
1105,CIW_STAGE,CIW_ETLUSER,8435157,10464252,1,1,1,88,External,1580626441,NA,4
1107,CIW,CIW_ETLUSER,8434670,10463841,2,3,88,3482,External,146359279,NA,4
1108,CIW_STAGE,CIW_ETLUSER,8438625,10468252,0,1,0,0,External,1594037545,NA,4
1110,CIW_STAGE,CIW_ETLUSER,8434503,10463675,0,1,0,0,External,1953664530,NA,4
1111,CIW_STAGE,CIW_ETLUSER,8433716,10462966,0,1,0,0,External,1811111342,NA,4
1112,CIW_STAGE,CIW_ETLUSER,8433690,10462940,1,1,49,980,External,1594037545,NA,4
1115,CIW_STAGE,CIW_ETLUSER,8433850,10463071,0,1,0,0,External,1594037545,NA,4
1117,CIW_STAGE,CIW_ETLUSER,8425436,10453495,0,1,0,0,External,1594037545,NA,4
1120,CIW_STAGE,CIW_ETLUSER,8425591,10453672,1,1,1,20,External,37562516,NA,4
1122,CIW_STAGE,CIW_ETLUSER,8422333,10450165,0,1,0,0,External,1953664530,NA,4
1123,CIW_STAGE,CIW_ETLUSER,8422377,10450198,0,1,0,0,External,1953664530,NA,4
1129,CIW_STAGE,CIW_ETLUSER,8440122,10471978,0,1,0,0,External,883804858,NA,4
1132,CIW_STAGE,CIW_ETLUSER,8440114,10471974,0,1,0,0,External,883804858,NA,4
1141,CIW_STAGE,CIW_ETLUSER,8444055,10476517,0,1,0,0,External,883804858,NA,4
1144,CIW_STAGE,CIW_ETLUSER,8447132,10480456,0,1,0,0,External,1594037545,NA,4
1146,CIW_STAGE,CIW_ETLUSER,8447514,10480861,0,2,0,0,External,670401081,NA,4
1148,CIW_STAGE,CIW_ETLUSER,8425376,10453446,0,1,0,0,External,300539526,NA,4
1150,CIW_STAGE,CIW_ETLUSER,8422559,10450380,0,1,0,0,External,1594037545,NA,4
1151,CIW_STAGE,CIW_ETLUSER,8470862,10505975,0,1,0,0,External,883804858,NA,4
1157,CIW,CIW_ETLUSER,8453218,10487135,0,1,0,0,External,1830938492,NA,4
1159,CIW_STAGE,CIW_ETLUSER,8453689,10487589,2,1,1,4,External,1953664530,NA,4
1160,CIW_STAGE,CIW_ETLUSER,8450441,10484403,2,2,1,12,External,670401081,NA,4
1175,CIW_STAGE,CIW_ETLUSER,8471338,10506569,0,1,0,0,External,1811111342,NA,4
1185,CIW_STAGE,CIW_ETLUSER,8479446,10515984,13,1,0,0,External,1811111342,NA,4
1186,CIW_STAGE,CIW_ETLUSER,8607696,10629160,0,1,0,0,External,1953664530,NA,4
1188,CIW_STAGE,CIW_ETLUSER,8612309,10634757,4,6,6977,1865616,External,374205686,NA,4
1191,CIW_STAGE,CIW_ETLUSER,8608256,10629912,0,1,0,0,External,1953664530,NA,4
1195,CIW_STAGE,CIW_ETLUSER,8605382,10626711,0,1,0,0,External,300539526,NA,4
1196,CIW_STAGE,CIW_ETLUSER,8605308,10626648,0,2,0,0,External,670401081,NA,4
1197,CIW,CIW_ETLUSER,8605747,10627006,2,4,1,6,External,1157290681,NA,4
1199,CIW_STAGE,CIW_ETLUSER,8605503,10626795,0,1,0,0,External,883804858,NA,4
1200,CIW_STAGE,CIW_ETLUSER,8605588,10626872,0,1,0,0,External,1811111342,NA,4
1201,CIW_STAGE,CIW_ETLUSER,8605670,10626932,0,1,0,0,External,2005760714,NA,4
1202,CIW_STAGE,CIW_ETLUSER,8605714,10626972,0,2,0,0,External,670401081,NA,4
1203,CIW_STAGE,CIW_ETLUSER,8604813,10626098,0,1,0,0,External,259061982,NA,4
1206,CIW_STAGE,CIW_ETLUSER,8609578,10631487,0,1,0,0,External,845098298,NA,4
1209,CIW_STAGE,CIW_ETLUSER,8615008,10637482,0,1,0,0,External,883804858,NA,4
1215,CIW_STAGE,CIW_ETLUSER,8613681,10636125,0,1,0,0,External,845098298,NA,4
1216,CIW,CIW_ETLUSER,8613382,10635860,1,1,1,8,External,1830938492,NA,4
1217,CIW_STAGE,CIW_ETLUSER,8612381,10634634,0,1,0,0,External,445844356,NA,4
1219,CIW_STAGE,CIW_ETLUSER,8610544,10632556,0,1,0,0,External,883804858,NA,4
1220,CIW_STAGE,CIW_ETLUSER,8606300,10627705,0,2,0,0,External,670401081,NA,4
1221,CIW_STAGE,CIW_ETLUSER,8606807,10628399,0,1,0,0,External,300539526,NA,4
1222,CIW_STAGE,CIW_ETLUSER,8606715,10628206,0,1,0,0,External,2005760714,NA,4
1223,CIW_STAGE,CIW_ETLUSER,8608368,10629991,1,1,1,88,External,1580626441,NA,4
1225,CIW,CIW_ETLUSER,8613185,10635645,0,1,0,0,External,1830938492,NA,4
1226,CIW_STAGE,CIW_ETLUSER,8612955,10635342,0,1,0,0,External,329854182,NA,4
1231,CIW_STAGE,CIW_ETLUSER,8604930,10626231,1,1,1,8,External,445844356,NA,4
1233,CIW_STAGE,CIW_ETLUSER,8605479,10626784,0,1,0,0,External,37562516,NA,4
1234,CIW_STAGE,CIW_ETLUSER,8604049,10625191,0,1,0,0,External,259061982,NA,4
1235,CIW_STAGE,CIW_ETLUSER,8602427,10623504,0,2,0,0,External,670401081,NA,4
1247,CIW_STAGE,CIW_ETLUSER,8431415,10460091,0,2,0,0,External,670401081,NA,4
1248,CIW_STAGE,CIW_ETLUSER,8433849,10463070,0,1,0,0,External,1594037545,NA,4
1251,CIW_STAGE,CIW_ETLUSER,8429307,10457621,0,1,0,0,External,1594037545,NA,4
1255,CIW_STAGE,CIW_ETLUSER,8434261,10463498,0,1,0,0,External,1706266073,NA,4
1257,CIW_STAGE,CIW_ETLUSER,8424214,10452127,1,1,1,20,External,37562516,NA,4
1259,CIW_STAGE,CIW_ETLUSER,8421741,10449578,0,1,0,0,External,883804858,NA,4
1260,CIW_STAGE,CIW_ETLUSER,8422432,10450268,1,3,1,12,External,1329598429,NA,4
1268,CIW_STAGE,CIW_ETLUSER,8437285,10466838,1,1,1,88,External,1580626441,NA,4
1276,CIW_STAGE,CIW_ETLUSER,8452447,10486363,1,1,1,88,External,1580626441,NA,4
1277,CIW_STAGE,CIW_ETLUSER,8452579,10486456,11,2,0,2,External,670401081,NA,4
1279,CIW_STAGE,CIW_ETLUSER,8452401,10486303,0,1,0,0,External,300539526,NA,4
1281,CIW_STAGE,CIW_ETLUSER,8425413,10453471,0,1,0,0,External,883804858,NA,4
1282,CIW_STAGE,CIW_ETLUSER,8429294,10457612,0,1,0,0,External,1594037545,NA,4
1286,CIW_STAGE,CIW_ETLUSER,8440869,10472967,0,1,0,0,External,1580626441,NA,4
1297,CIW_STAGE,CIW_ETLUSER,8440135,10471991,0,1,0,0,External,1594037545,NA,4
1301,CIW_STAGE,CIW_ETLUSER,8449677,10483515,0,1,0,0,External,37562516,NA,4
1305,CIW_STAGE,CIW_ETLUSER,8440566,10472576,0,1,0,0,External,1594037545,NA,4
1316,CIW_STAGE,CIW_ETLUSER,8471376,10506587,0,1,0,0,External,883804858,NA,4
1319,CIW_STAGE,CIW_ETLUSER,8479506,10516071,1,1,1,88,External,1580626441,NA,4
1320,CIW_STAGE,CIW_ETLUSER,8479434,10515985,15,1,0,0,External,1811111342,NA,4
1322,CIW_STAGE,CIW_ETLUSER,8477731,10513684,0,1,0,0,External,300539526,NA,4
1323,CIW_STAGE,CIW_ETLUSER,8475331,10510756,0,1,0,0,External,1580626441,NA,4
1329,CIW_STAGE,CIW_ETLUSER,8479466,10516016,0,1,0,0,External,883804858,NA,4
1331,CIW_STAGE,CIW_ETLUSER,8603874,10624963,0,1,0,0,External,1706266073,NA,4
1333,CIW_STAGE,CIW_ETLUSER,8614072,10636560,0,1,0,0,External,445844356,NA,4
1334,CIW_STAGE,CIW_ETLUSER,8612944,10635334,1,2,1,24,External,670401081,NA,4
1335,CIW_STAGE,CIW_ETLUSER,8613559,10636010,0,1,0,0,External,445844356,NA,4
1336,CIW,CIW_ETLUSER,8614273,10636772,0,1,0,0,External,1830938492,NA,4
1339,CIW_STAGE,CIW_ETLUSER,8608341,10629959,1,1,1,8,External,445844356,NA,4
1341,CIW_STAGE,CIW_ETLUSER,8613603,10636047,0,1,0,0,External,1580626441,NA,4
1343,CIW_STAGE,CIW_ETLUSER,8580196,10591966,1,1,1,16,External,300539526,NA,4
1350,CIW,CIW_ETLUSER,8614821,10637277,1,4,1,12,External,211268015,NA,4
1357,CIW_STAGE,CIW_ETLUSER,8472080,10507334,0,2,0,0,External,670401081,NA,4
1360,CIW_STAGE,CIW_ETLUSER,8484654,10523925,0,1,0,0,External,1811111342,NA,4
1367,CIW_STAGE,CIW_ETLUSER,8499812,10546149,0,1,0,0,External,1953664530,NA,4
1369,CIW_STAGE,CIW_ETLUSER,8499736,10546089,0,1,0,0,External,845098298,NA,4
1372,CIW_STAGE,CIW_ETLUSER,8601385,10622438,0,1,0,0,External,1811111342,NA,4
1373,CIW_STAGE,CIW_ETLUSER,8602889,10624023,0,2,0,0,External,670401081,NA,4
1374,CIW_STAGE,CIW_ETLUSER,8606524,10628022,0,2,0,0,External,670401081,NA,4
1376,CIW_STAGE,CIW_ETLUSER,8608102,10629729,1,1,0,0,External,132507174,NA,4
1377,CIW_STAGE,CIW_ETLUSER,8607629,10629115,0,1,0,0,External,1811111342,NA,4
1378,CIW_STAGE,CIW_ETLUSER,8614439,10636910,0,1,0,0,External,1811111342,NA,4
1381,CIW_STAGE,CIW_ETLUSER,8613950,10636403,0,1,0,0,External,300539526,NA,4
1383,CIW_STAGE,CIW_ETLUSER,8612280,10634578,0,1,0,0,External,1580626441,NA,4
1386,CIW_STAGE,CIW_ETLUSER,8605642,10626910,0,1,0,0,External,1953664530,NA,4
1388,CIW_STAGE,CIW_ETLUSER,8465301,10499774,0,1,0,0,External,1811111342,NA,4
1394,CIW_STAGE,CIW_ETLUSER,8499725,10546083,0,1,0,0,External,300539526,NA,4
1395,CIW_STAGE,CIW_ETLUSER,8614171,10636681,0,1,0,0,External,1594037545,NA,4
1396,CIW_STAGE,CIW_ETLUSER,8615087,10637547,0,1,0,0,External,300539526,NA,4
1397,CIW_STAGE,CIW_ETLUSER,8612542,10634857,0,1,0,0,External,37562516,NA,4
1401,CIW_STAGE,CIW_ETLUSER,8606552,10628049,1,1,3809,76180,External,1594037545,NA,4
1402,CIW_STAGE,CIW_ETLUSER,8606282,10627680,0,1,0,0,External,445844356,NA,4
1407,CIW,CIW_ETLUSER,8440544,10472546,0,1,0,0,External,1830938492,NA,4
1411,CIW_STAGE,CIW_ETLUSER,8423571,10451344,1,3,1,20,External,344520109,NA,4
1416,CIW_STAGE,CIW_ETLUSER,8471072,10506248,0,1,0,0,External,445844356,NA,4
1417,CIW_STAGE,CIW_ETLUSER,8468856,10503951,0,1,0,0,External,1594037545,NA,4
1418,CIW_STAGE,CIW_ETLUSER,8462724,10497301,0,1,0,0,External,1811111342,NA,4
1420,CIW_STAGE,CIW_ETLUSER,8456736,10490906,0,1,0,0,External,883804858,NA,4
1421,CIW,CIW_ETLUSER,8455663,10489784,1,1,1,8,External,1953664530,NA,4
1422,CIW_STAGE,CIW_ETLUSER,8454940,10488965,0,1,0,0,External,1594037545,NA,4
1424,CIW_STAGE,CIW_ETLUSER,8459667,10494119,1,1,0,0,External,1811111342,NA,4
1427,CIW_STAGE,CIW_ETLUSER,8450000,10483883,0,1,0,0,External,37562516,NA,4
1429,CIW_STAGE,CIW_ETLUSER,8463936,10498482,0,1,0,0,External,445844356,NA,4
1430,CIW,CIW_ETLUSER,8461858,10496468,1,1,0,0,External,1176388436,NA,4
1433,CIW_STAGE,CIW_ETLUSER,8461833,10496449,0,1,0,0,External,445844356,NA,4
1434,CIW,CIW_ETLUSER,8461507,10496132,2,4,264,32318,External,909800641,NA,4
1436,CIW_STAGE,CIW_ETLUSER,8458858,10493285,0,1,0,0,External,883804858,NA,4
1437,CIW_STAGE,CIW_ETLUSER,8455023,10489064,3,1,1253,35075,External,259061982,NA,4
1438,CIW_STAGE,CIW_ETLUSER,8454801,10488805,0,1,0,0,External,445844356,NA,4
1439,CIW_STAGE,CIW_ETLUSER,8454556,10488485,0,1,0,0,External,1594037545,NA,4
1440,CIW,CIW_ETLUSER,8452055,10485989,2,4,1,6,External,268107117,NA,4
1441,CIW_STAGE,CIW_ETLUSER,8450741,10484660,0,1,0,0,External,883804858,NA,4
1444,CIW_STAGE,CIW_ETLUSER,8448794,10482447,0,1,0,0,External,1811111342,NA,4
1445,CIW,CIW_ETLUSER,8452899,10486830,118,113,0,0,External,160908776,NA,2
1446,CIW_STAGE,CIW_ETLUSER,8469024,10504141,0,1,0,0,External,883804858,NA,4
1449,CIW,CIW_ETLUSER,8465514,10500081,1,1,0,0,External,1738248621,NA,4
1454,CIW_STAGE,CIW_ETLUSER,8435648,10464792,0,1,0,0,External,1953664530,NA,4
1457,CIW_STAGE,CIW_ETLUSER,8462560,10497157,0,1,0,0,External,1310380194,NA,4
1458,CIW,CIW_ETLUSER,8462846,10497415,0,1,0,0,External,1830938492,NA,4
1460,CIW_STAGE,CIW_ETLUSER,8471400,10506616,0,1,0,0,External,300539526,NA,4
1461,CIW_STAGE,CIW_ETLUSER,8457798,10491988,0,1,0,0,External,300539526,NA,4
1462,CIW_STAGE,CIW_ETLUSER,8456605,10490792,0,1,0,0,External,445844356,NA,4
1464,CIW_STAGE,CIW_ETLUSER,8449339,10483060,1,2,1,24,External,670401081,NA,4
1465,CIW,CIW_ETLUSER,8450065,10483987,30,6,289,9235,External,921655349,NA,4
1466,CIW_STAGE,CIW_ETLUSER,8448824,10482458,0,1,0,0,External,883804858,NA,4
1468,CIW_STAGE,CIW_ETLUSER,8449304,10483026,2,3,25,3430,External,577478034,NA,4
1469,CIW_STAGE,CIW_ETLUSER,8450652,10484600,0,1,0,0,External,445844356,NA,4
1472,CIW_STAGE,CIW_ETLUSER,8450991,10484914,8,2,0,3,External,670401081,NA,4
1473,CIW,CIW_ETLUSER,8451988,10485875,1,1,1,8,External,1830938492,NA,4
1474,CIW_STAGE,CIW_ETLUSER,8455294,10489373,2,1,0,0,External,1811111342,NA,4
1476,CIW_STAGE,CIW_ETLUSER,8458895,10493327,0,1,0,0,External,1580626441,NA,4
1487,CIW_STAGE,CIW_ETLUSER,8459033,10493438,0,1,0,0,External,445844356,NA,4
1488,CIW_STAGE,CIW_ETLUSER,8458572,10492986,0,1,0,0,External,445844356,NA,4
1490,CIW_STAGE,CIW_ETLUSER,8465872,10500556,1,1,3588,71760,External,1594037545,NA,4
1492,CIW_STAGE,CIW_ETLUSER,8463989,10498545,0,1,0,0,External,1580626441,NA,4
1495,CIW_STAGE,CIW_ETLUSER,8470802,10505918,23,4,70077,13814384,External,156754946,NA,4
1496,CIW_STAGE,CIW_ETLUSER,8466229,10501052,0,1,0,0,External,1953664530,NA,4
1498,CIW_STAGE,CIW_ETLUSER,8471392,10506603,1,1,1,12,External,883804858,NA,4
1499,CIW,CIW_ETLUSER,8472592,10507876,0,1,0,0,External,1830938492,NA,4
1502,CIW_STAGE,CIW_ETLUSER,8472019,10507253,0,1,0,0,External,845098298,NA,4
1504,CIW_STAGE,CIW_ETLUSER,8464978,10499333,20,3,1396,718518,External,1855790488,NA,4
1507,CIW_STAGE,CIW_ETLUSER,8454496,10488397,0,1,0,0,External,259061982,NA,4
1509,CIW_STAGE,CIW_ETLUSER,8467027,10502198,0,1,0,0,External,883804858,NA,4
1510,CIW_STAGE,CIW_ETLUSER,8470777,10505893,0,3,0,0,External,1683385945,NA,4
1511,CIW_STAGE,CIW_ETLUSER,8447654,10481063,0,1,0,0,External,1580626441,NA,4
1514,CIW,CIW_ETLUSER,8438598,10468238,0,1,0,0,External,1830938492,NA,4
